DataDate,profit
2017-04-19,6.0
2017-04-20,11.0
2017-04-20,5.0
2017-04-21,11.0
2017-04-21,6.0
2017-04-24,9.0
2017-04-24,3.0
2017-04-25,9.0
2017-04-25,3.0
2017-04-26,8.0
2017-04-26,3.0
2017-04-27,9.0
2017-04-27,3.0
2017-04-28,9.0
2017-04-28,4.0
2017-05-01,9.0
2017-05-01,4.0
2017-05-02,9.0
2017-05-02,4.0
2017-05-03,9.0
2017-05-03,4.0
2017-05-04,9.0
2017-05-04,4.0
2017-05-05,9.0
2017-05-05,4.0
2017-05-08,9.0
2017-05-08,4.0
2017-05-09,9.0
2017-05-09,4.0
2017-05-10,9.0
2017-05-10,4.0
2017-05-11,9.0
2017-05-11,4.0
2017-05-12,9.0
2017-05-12,4.0
2017-05-15,9.0
2017-05-15,4.0
2017-05-16,9.0
2017-05-16,4.0
2017-05-17,12.0
2017-05-17,6.0
2017-05-18,13.0
2017-05-18,8.0
2017-05-19,11.0
2017-05-19,6.0
2017-05-22,12.0
2017-05-22,6.0
2017-05-23,11.0
2017-05-23,6.0
2017-05-24,11.0
2017-05-24,6.0
2017-05-25,11.0
2017-05-25,6.0
2017-05-26,11.0
2017-05-26,20.0
2017-05-26,6.0
2017-05-30,14.0
2017-05-30,23.0
2017-05-30,8.0
2017-05-31,14.0
2017-05-31,23.0
2017-05-31,9.0
2017-06-01,14.0
2017-06-01,23.0
2017-06-01,9.0
2017-06-02,14.0
2017-06-02,24.0
2017-06-02,9.0
2017-06-05,14.0
2017-06-05,24.0
2017-06-05,9.0
2017-06-06,14.0
2017-06-06,23.0
2017-06-06,9.0
2017-06-07,14.0
2017-06-07,23.0
2017-06-07,9.0
2017-06-08,12.0
2017-06-08,21.0
2017-06-08,6.0
2017-06-09,9.0
2017-06-09,19.0
2017-06-09,4.0
2017-06-12,9.0
2017-06-12,19.0
2017-06-12,4.0
2017-06-13,9.0
2017-06-13,19.0
2017-06-13,4.0
2017-06-14,9.0
2017-06-14,19.0
2017-06-14,4.0
2017-06-15,9.0
2017-06-15,19.0
2017-06-15,4.0
2017-06-16,11.0
2017-06-16,20.0
2017-06-16,6.0
2017-06-19,9.0
2017-06-19,18.0
2017-06-19,4.0
2017-06-20,9.0
2017-06-20,18.0
2017-06-20,4.0
2017-06-21,9.0
2017-06-21,19.0
2017-06-21,4.0
2017-06-22,9.0
2017-06-22,18.0
2017-06-22,4.0
2017-06-23,9.0
2017-06-23,19.0
2017-06-23,4.0
2017-06-26,9.0
2017-06-26,18.0
2017-06-26,4.0
2017-06-27,9.0
2017-06-27,18.0
2017-06-27,3.0
2017-06-28,7.0
2017-06-28,17.0
2017-06-28,1.0
2017-06-29,4.0
2017-06-29,15.0
2017-06-29,-1.0
2017-06-30,4.0
2017-06-30,15.0
2017-06-30,-1.0
2017-07-03,4.0
2017-07-03,14.0
2017-07-03,-2.0
2017-07-06,3.0
2017-07-06,14.0
2017-07-06,-2.0
2017-07-10,3.0
2017-07-10,14.0
2017-07-10,-2.0
2017-07-11,4.0
2017-07-11,14.0
2017-07-11,-2.0
2017-07-12,3.0
2017-07-12,14.0
2017-07-12,-2.0
2017-07-13,3.0
2017-07-13,14.0
2017-07-13,-2.0
2017-07-14,4.0
2017-07-14,15.0
2017-07-14,-2.0
2017-07-17,4.0
2017-07-17,15.0
2017-07-17,-1.0
2017-07-18,7.0
2017-07-18,5.0
2017-07-18,17.0
2017-07-18,15.0
2017-07-18,1.0
2017-07-18,-1.0
2017-07-19,5.0
2017-07-19,15.0
2017-07-19,-1.0
2017-07-20,5.0
2017-07-20,16.0
2017-07-20,-1.0
2017-07-21,7.0
2017-07-21,18.0
2017-07-21,1.0
2017-07-24,5.0
2017-07-24,15.0
2017-07-24,-1.0
2017-07-25,4.0
2017-07-25,15.0
2017-07-25,-1.0
2017-07-26,5.0
2017-07-26,15.0
2017-07-26,-1.0
2017-07-27,5.0
2017-07-27,15.0
2017-07-27,-1.0
2017-07-28,5.0
2017-07-28,16.0
2017-07-28,-1.0
2017-07-31,5.0
2017-07-31,16.0
2017-07-31,-1.0
2017-08-01,4.0
2017-08-01,15.0
2017-08-01,-2.0
2017-08-02,5.0
2017-08-02,15.0
2017-08-02,-1.0
2017-08-03,5.0
2017-08-03,15.0
2017-08-03,-1.0
2017-08-10,4.0
2017-08-10,15.0
2017-08-10,-1.0
2017-08-11,5.0
2017-08-11,15.0
2017-08-11,-1.0
2017-08-14,4.0
2017-08-14,15.0
2017-08-14,-1.0
2017-08-15,4.0
2017-08-15,15.0
2017-08-15,-1.0
2017-08-16,5.0
2017-08-16,15.0
2017-08-16,-1.0
2017-08-17,7.0
2017-08-17,17.0
2017-08-17,1.0
2017-08-18,7.0
2017-08-18,17.0
2017-08-18,1.0
2017-08-21,18.0
2017-08-21,1.0
2017-08-22,15.0
2017-08-22,-1.0
2017-08-23,15.0
2017-08-23,-1.0
2017-08-24,15.0
2017-08-24,-1.0
2017-08-25,15.0
2017-08-25,-1.0
2017-08-28,15.0
2017-08-28,-1.0
2017-08-29,18.0
2017-08-29,16.0
2017-08-29,1.0
2017-08-29,-0.0
2017-08-30,16.0
2017-08-30,-0.0
2017-08-31,18.0
2017-08-31,1.0
2017-09-01,15.0
2017-09-01,-1.0
2017-09-05,18.0
2017-09-05,2.0
2017-09-06,18.0
2017-09-06,2.0
2017-09-07,19.0
2017-09-07,4.0
2017-09-08,19.0
2017-09-08,4.0
2017-09-11,18.0
2017-09-11,2.0
2017-09-12,18.0
2017-09-12,2.0
2017-09-13,16.0
2017-09-13,0.0
2017-09-14,18.0
2017-09-14,16.0
2017-09-14,2.0
2017-09-14,-0.0
2017-09-15,16.0
2017-09-15,-0.0
2017-09-15,
2017-09-18,15.0
2017-09-18,-1.0
2017-09-18,
2017-09-29,10.0
2017-09-29,-5.0
2017-09-29,
2017-10-02,9.0
2017-10-02,-5.0
2017-10-02,
2017-10-03,9.0
2017-10-03,-5.0
2017-10-03,
2017-10-04,9.0
2017-10-04,-5.0
2017-10-04,
2017-10-05,9.0
2017-10-05,-6.0
2017-10-05,
2017-10-06,9.0
2017-10-06,-5.0
2017-10-06,
2017-10-09,9.0
2017-10-09,-5.0
2017-10-09,
2017-10-10,9.0
2017-10-10,-6.0
2017-10-10,
2017-10-11,9.0
2017-10-11,-6.0
2017-10-11,
2017-10-12,9.0
2017-10-12,-5.0
2017-10-12,
2017-10-13,10.0
2017-10-13,-5.0
2017-10-13,
2017-10-16,9.0
2017-10-16,-5.0
2017-10-16,
2017-10-17,9.0
2017-10-17,-6.0
2017-10-17,
2017-10-18,9.0
2017-10-18,-6.0
2017-10-18,
2017-10-24,4.0
2017-10-24,-5.0
2017-10-24,
2017-10-25,4.0
2017-10-25,-6.0
2017-10-25,
2017-10-26,4.0
2017-10-26,-6.0
2017-10-26,
2017-10-27,4.0
2017-10-27,-6.0
2017-10-27,
2017-10-30,4.0
2017-10-30,-6.0
2017-10-30,
2017-10-31,4.0
2017-10-31,-5.0
2017-10-31,
2017-11-01,4.0
2017-11-01,-5.0
2017-11-01,
2017-11-02,4.0
2017-11-02,-5.0
2017-11-02,
2017-11-03,4.0
2017-11-03,-5.0
2017-11-03,
2017-11-06,4.0
2017-11-06,-5.0
2017-11-06,
2017-11-08,9.0
2017-11-08,-6.0
2017-11-08,
2017-11-09,8.0
2017-11-09,-6.0
2017-11-09,
2017-11-10,9.0
2017-11-10,-6.0
2017-11-10,
2017-11-13,8.0
2017-11-13,-6.0
2017-11-13,
2017-11-13,
2017-11-14,9.0
2017-11-14,-6.0
2017-11-14,
2017-11-14,
2017-11-17,8.0
2017-11-17,-6.0
2017-11-17,
2017-11-17,
2017-11-27,-6.0
2017-11-27,
2017-11-27,
2017-11-28,-6.0
2017-11-28,
2017-11-28,
2017-12-01,-5.0
2017-12-01,
2017-12-01,
2017-12-04,-6.0
2017-12-04,
2017-12-04,
2017-12-05,-6.0
2017-12-05,
2017-12-05,
2017-12-06,-5.0
2017-12-06,
2017-12-06,
2017-12-07,-5.0
2017-12-07,
2017-12-07,
2017-12-08,-6.0
2017-12-08,
2017-12-08,
2017-12-11,-6.0
2017-12-11,
2017-12-11,
2017-12-12,-6.0
2017-12-12,
2017-12-12,
2017-12-13,-5.0
2017-12-13,
2017-12-13,
2017-12-14,-5.0
2017-12-14,
2017-12-14,
2017-12-15,-6.0
2017-12-15,
2017-12-15,
2017-12-18,-6.0
2017-12-18,
2017-12-18,
2017-12-19,-6.0
2017-12-19,
2017-12-19,
2017-12-20,-6.0
2017-12-20,
2017-12-20,
2017-12-26,-6.0
2017-12-26,
2017-12-26,
2017-12-27,-6.0
2017-12-27,
2017-12-27,
2017-12-29,-6.0
2017-12-29,
2017-12-29,
2018-01-09,-5.0
2018-01-09,
2018-01-09,
2018-01-10,-5.0
2018-01-10,
2018-01-10,
2018-01-11,-6.0
2018-01-11,
2018-01-11,
2018-01-22,-5.0
2018-01-22,
2018-01-22,
2018-01-23,-5.0
2018-01-23,
2018-01-23,
2018-01-24,-6.0
2018-01-24,
2018-01-24,
2018-01-25,-6.0
2018-01-25,
2018-01-25,
2018-01-26,-6.0
2018-01-26,
2018-01-26,
2018-01-29,-6.0
2018-01-29,
2018-01-29,
2018-01-30,-6.0
2018-01-30,
2018-01-30,
2018-01-31,-6.0
2018-01-31,
2018-01-31,
2018-02-02,-6.0
2018-02-02,
2018-02-02,
2018-02-06,-9.0
2018-02-06,
2018-02-06,
2018-02-09,-7.0
2018-02-09,
2018-02-09,
2018-02-12,-7.0
2018-02-12,
2018-02-12,
2018-02-14,-6.0
2018-02-14,
2018-02-14,
2018-02-15,-6.0
2018-02-15,
2018-02-15,
2018-02-16,-5.0
2018-02-16,
2018-02-16,
2018-02-20,-5.0
2018-02-20,
2018-02-20,
2018-02-21,-6.0
2018-02-21,
2018-02-21,
2018-02-22,-6.0
2018-02-22,
2018-02-22,
2018-02-26,-5.0
2018-02-26,
2018-02-26,
2018-02-28,-6.0
2018-02-28,
2018-02-28,
2018-03-05,-5.0
2018-03-05,
2018-03-05,
2018-03-06,-5.0
2018-03-06,
2018-03-06,
2018-03-07,-5.0
2018-03-07,
2018-03-07,
2018-03-08,-5.0
2018-03-08,
2018-03-08,
2018-03-13,-6.0
2018-03-13,
2018-03-13,
2018-03-14,-5.0
2018-03-14,
2018-03-14,
2018-03-15,-5.0
2018-03-15,
2018-03-15,
2018-03-16,-5.0
2018-03-16,
2018-03-16,
2018-03-19,-5.0
2018-03-19,
2018-03-19,
2018-03-20,-5.0
2018-03-20,
2018-03-20,
2018-03-21,-5.0
2018-03-21,
2018-03-21,
2018-03-22,-5.0
2018-03-22,
2018-03-22,
2018-03-23,-6.0
2018-03-23,
2018-03-23,
2018-03-26,
2018-03-26,
2018-03-29,
2018-03-29,
2018-04-03,
2018-04-03,
2018-04-04,
2018-04-04,
2018-04-05,
2018-04-05,
2018-04-09,
2018-04-09,
2018-04-11,
2018-04-11,
2018-04-13,
2018-04-13,
2018-04-16,
2018-04-16,
2018-04-17,
2018-04-17,
2018-04-18,
2018-04-18,
2018-04-19,
2018-04-19,
2018-04-20,
2018-04-20,
2018-04-23,
2018-04-23,
2018-04-24,
2018-04-24,
2018-04-25,
2018-04-25,
2018-04-26,
2018-04-26,
2018-04-27,
2018-04-27,
2018-05-03,
2018-05-03,
2018-05-07,
2018-05-07,
2018-05-08,
2018-05-08,
2018-05-10,
2018-05-10,
2018-05-11,
2018-05-11,
2018-05-14,
2018-05-14,
2018-05-18,
2018-05-18,
2018-05-21,
2018-05-21,
2018-05-24,
2018-05-24,
2018-05-25,
2018-05-25,
2018-05-29,
2018-05-29,
2018-05-31,
2018-05-31,
2018-06-06,
2018-06-06,
2018-06-07,
2018-06-07,
2018-06-08,
2018-06-08,
2018-06-11,
2018-06-11,
2018-06-12,
2018-06-12,
2018-06-13,
2018-06-13,
2018-06-22,
2018-06-22,
2018-06-22,
2018-06-25,
2018-06-25,
2018-06-25,
2018-06-26,
2018-06-26,
2018-06-26,
2018-06-28,
2018-06-28,
2018-06-28,
2018-07-02,
2018-07-02,
2018-07-02,
2018-07-09,
2018-07-09,
2018-07-09,
2018-07-10,
2018-07-10,
2018-07-10,
2018-07-11,
2018-07-11,
2018-07-11,
2018-07-12,
2018-07-12,
2018-07-12,
2018-07-13,
2018-07-13,
2018-07-13,
2018-07-16,
2018-07-16,
2018-07-16,
2018-07-17,
2018-07-17,
2018-07-17,
2018-07-18,
2018-07-18,
2018-07-18,
2018-07-19,
2018-07-19,
2018-07-19,
2018-07-20,
2018-07-20,
2018-07-20,
2018-07-24,
2018-07-24,
2018-07-24,
2018-07-25,
2018-07-25,
2018-07-25,
2018-07-26,
2018-07-26,
2018-07-26,
2018-07-27,
2018-07-27,
2018-07-27,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-31,
2018-07-31,
2018-07-31,
2018-08-01,
2018-08-01,
2018-08-01,
2018-08-02,
2018-08-02,
2018-08-02,
2018-08-10,
2018-08-10,
2018-08-10,
2018-08-13,
2018-08-13,
2018-08-13,
2018-08-14,
2018-08-14,
2018-08-14,
2018-08-15,
2018-08-15,
2018-08-15,
2018-08-16,
2018-08-16,
2018-08-16,
2018-08-17,
2018-08-17,
2018-08-17,
2018-08-20,
2018-08-20,
2018-08-20,
2018-08-21,
2018-08-21,
2018-08-21,
2018-08-22,
2018-08-22,
2018-08-22,
2018-08-23,
2018-08-23,
2018-08-23,
2018-08-24,
2018-08-24,
2018-08-24,
2018-08-27,
2018-08-27,
2018-08-28,
2018-08-28,
2018-08-29,
2018-08-29,
2018-08-30,
2018-08-30,
2018-08-31,
2018-08-31,
2018-09-04,
2018-09-04,
2018-09-05,
2018-09-05,
2018-09-06,
2018-09-06,
2018-09-07,
2018-09-07,
2018-09-10,
2018-09-10,
2018-09-11,
2018-09-11,
2018-09-17,
2018-09-17,
2018-09-17,
2018-09-18,
2018-09-18,
2018-09-18,
2018-09-20,
2018-09-20,
2018-09-20,
2018-09-24,
2018-09-24,
2018-09-24,
2018-09-25,
2018-09-25,
2018-09-25,
2018-09-26,
2018-09-26,
2018-09-26,
2018-09-27,
2018-09-27,
2018-09-27,
2018-10-02,
2018-10-02,
2018-10-02,
2018-10-03,
2018-10-03,
2018-10-03,
2018-10-04,
2018-10-04,
2018-10-04,
2018-10-05,
2018-10-05,
2018-10-05,
2018-10-08,
2018-10-08,
2018-10-08,
2018-10-09,
2018-10-09,
2018-10-09,
2018-10-10,
2018-10-10,
2018-10-10,
2018-10-12,
2018-10-12,
2018-10-12,
2018-10-15,
2018-10-15,
2018-10-15,
2018-10-17,
2018-10-17,
2018-10-17,
2018-10-22,
2018-10-22,
2018-10-22,
2018-10-23,
2018-10-23,
2018-10-23,
2018-10-25,
2018-10-25,
2018-10-25,
2018-10-29,
2018-10-29,
2018-10-29,
2018-10-30,
2018-10-30,
2018-10-30,
2018-11-07,
2018-11-07,
2018-11-07,
2018-11-09,
2018-11-09,
2018-11-09,
2018-11-13,
2018-11-13,
2018-11-13,
2018-11-14,
2018-11-14,
2018-11-14,
2018-11-15,
2018-11-15,
2018-11-15,
2018-11-16,
2018-11-16,
2018-11-16,
2018-11-19,
2018-11-19,
2018-11-19,
2018-11-23,
2018-11-23,
2018-11-23,
2018-11-26,
2018-11-26,
2018-11-26,
2018-11-27,
2018-11-27,
2018-11-27,
2018-11-28,
2018-11-28,
2018-11-28,
2018-11-29,
2018-11-29,
2018-11-29,
2018-11-30,
2018-11-30,
2018-11-30,
2018-12-04,
2018-12-04,
2018-12-04,
2018-12-06,
2018-12-06,
2018-12-06,
2018-12-10,
2018-12-10,
2018-12-10,
2018-12-11,
2018-12-11,
2018-12-11,
2018-12-12,
2018-12-12,
2018-12-12,
2018-12-13,
2018-12-13,
2018-12-13,
2018-12-14,
2018-12-14,
2018-12-14,
2018-12-19,
2018-12-19,
2018-12-19,
2018-12-20,
2018-12-20,
2018-12-20,
2018-12-24,
2018-12-24,
2018-12-24,
2018-12-26,
2018-12-26,
2018-12-26,
2018-12-27,
2018-12-27,
2018-12-27,
2018-12-28,
2018-12-28,
2018-12-28,
2018-12-31,
2018-12-31,
2018-12-31,
2019-01-03,
2019-01-03,
2019-01-03,
2019-01-04,
2019-01-04,
2019-01-04,
2019-01-07,
2019-01-07,
2019-01-07,
2019-01-08,
2019-01-08,
2019-01-08,
2019-01-09,
2019-01-09,
2019-01-09,
2019-01-10,
2019-01-10,
2019-01-10,
2019-01-14,
2019-01-14,
2019-01-14,
2019-01-15,
2019-01-15,
2019-01-15,
2019-01-16,
2019-01-16,
2019-01-16,
2019-01-18,
2019-01-18,
2019-01-18,
2019-01-23,
2019-01-23,
2019-01-23,
2019-01-24,
2019-01-24,
2019-01-24,
2019-02-07,
2019-02-07,
2019-02-07,
2019-02-08,
2019-02-08,
2019-02-08,
2019-02-11,
2019-02-11,
2019-02-11,
2019-02-12,
2019-02-12,
2019-02-12,
2019-02-15,
2019-02-15,
2019-02-15,
2019-02-19,
2019-02-19,
2019-02-19,
2019-02-20,
2019-02-20,
2019-02-20,
2019-02-21,
2019-02-21,
2019-02-21,
2019-02-22,
2019-02-22,
2019-02-22,
2019-02-25,
2019-02-25,
2019-02-25,
2019-02-26,
2019-02-26,
2019-02-26,
2019-02-27,
2019-02-27,
2019-02-27,
2019-03-14,
2019-03-14,
2019-03-14,
2019-03-15,
2019-03-15,
2019-03-15,
2019-03-18,
2019-03-18,
2019-03-18,
2019-03-19,
2019-03-19,
2019-03-19,
2019-03-28,
2019-03-28,
2019-03-29,
2019-03-29,
2019-04-01,
2019-04-01,
2019-04-02,
2019-04-02,
2019-04-03,
2019-04-03,
2019-04-04,
2019-04-04,
2019-04-05,
2019-04-05,
2019-04-08,
2019-04-08,
2019-04-09,
2019-04-09,
2019-04-10,
2019-04-10,
2019-04-11,
2019-04-11,
2019-04-12,
2019-04-12,
2019-04-15,
2019-04-15,
2019-04-16,
2019-04-16,
2019-04-17,
2019-04-17,
2019-04-23,
2019-04-23,
2019-04-26,
2019-04-26,
2019-04-29,
2019-04-29,
2019-04-30,
2019-04-30,
2019-05-01,
2019-05-01,
2019-05-02,
2019-05-02,
2019-05-03,
2019-05-03,
2019-05-06,
2019-05-06,
2019-05-13,
2019-05-13,
2019-05-14,
2019-05-14,
2019-05-15,
2019-05-15,
2019-05-16,
2019-05-16,
2019-05-17,
2019-05-17,
2019-05-20,
2019-05-20,
2019-05-21,
2019-05-21,
2019-05-22,
2019-05-22,
2019-05-24,
2019-05-24,
2019-05-30,
2019-05-30,
2019-05-31,
2019-05-31,
2019-06-03,
2019-06-03,
2019-06-04,
2019-06-04,
2019-06-05,
2019-06-05,
2019-06-06,
2019-06-06,
2019-06-06,
2019-06-06,
2019-06-07,
2019-06-07,
2019-06-10,
2019-06-10,
2019-06-11,
2019-06-11,
2019-06-12,
2019-06-12,
2019-06-13,
2019-06-13,
2019-06-14,
2019-06-14,
2019-06-17,
2019-06-17,
2019-06-18,
2019-06-18,
2019-06-19,
2019-06-19,
2019-06-20,
2019-06-20,
2019-06-28,
